player_mapping_key,role,season,game_type,train_team_id,train_player_id,trackman_team_name,current_trackman_player_id,player_mapping_status,player_mapping_status_ko,mapping_basis,team_mapping_status,strict_representative_trackman_player_id,strict_exact_candidates,strict_exact_candidate_count,strict_reverse_train_player_count,strict_exact_top_rows,strict_exact_top_games,strict_exact_total_rows,strict_exact_total_games,strict_exact_purity,global_representative_trackman_player_id,global_exact_candidates,global_exact_candidate_count,global_reverse_train_player_count,global_exact_top_rows,global_exact_top_games,global_exact_total_rows,global_exact_total_games,global_exact_purity,global_exact_strict_contexts,final_observed_trackman_player_candidates,final_linked_role_observations,final_linked_games,final_confirmed_id_matches,final_confirmed_id_mismatches,train_role_observations,train_games
5083,pitcher,2022,F,17,22996,MIN_HAN,74857,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,74857,74857:1997rows/127games,1,1,1997,127,1997,127,1.0,5,74857:15rows/1games,15,1,15,0,15,1
5084,pitcher,2022,F,17,23154,MIN_HAN,64029,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,64029,64029:370rows/21games,1,1,370,21,370,21,1.0,5,64029:59rows/3games,59,3,59,0,72,4
5085,pitcher,2022,F,17,23306,MIN_HAN,65616,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,65616,65616:3121rows/100games,1,1,3121,100,3121,100,1.0,7,65616:26rows/2games,26,2,26,0,40,3
5086,pitcher,2022,F,17,23331,MIN_HAN,67768,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,67768,67768:154rows/7games,1,1,154,7,154,7,1.0,4,67768:87rows/2games,87,2,87,0,92,2
5087,pitcher,2022,F,17,23336,MIN_HAN,67711,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,67711,67711:316rows/18games,1,1,316,18,316,18,1.0,3,67711:114rows/4games,114,4,114,0,140,5
5088,pitcher,2022,F,17,23567,MIN_HAN,68797,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,68797,68797:348rows/16games,1,1,348,16,348,16,1.0,5,68797:91rows/5games,91,5,91,0,91,5
5089,pitcher,2022,F,17,23627,MIN_HAN,62611,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62611,MIN_HAN/62611:11rows/1games,1,1,11,1,11,1,1.0,62611,62611:1520rows/79games;51594:34rows/1games,2,1,1520,79,1554,80,0.9781209781209781,9,62611:113rows/5games,113,5,113,0,145,8
5090,pitcher,2022,F,17,23697,MIN_HAN,69762,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,69762,69762:1086rows/22games,1,1,1086,22,1086,22,1.0,6,69762:90rows/1games,90,1,90,0,90,1
5091,pitcher,2022,F,17,23699,MIN_HAN,69767,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69767,MIN_HAN/69767:19rows/1games,1,1,19,1,19,1,1.0,69767,69767:89rows/2games,1,1,89,2,89,2,1.0,2,69767:118rows/3games,118,3,118,0,132,3
5092,pitcher,2022,F,17,23731,MIN_HAN,69213,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,69213,69213:397rows/22games,1,1,397,22,397,22,1.0,5,69213:97rows/4games,97,4,97,0,119,5
5093,pitcher,2022,F,17,23930,MIN_HAN,50720,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,50720,50720:902rows/19games,1,1,902,19,902,19,1.0,4,50720:60rows/1games,60,1,60,0,60,1
5094,pitcher,2022,F,17,23932,MIN_HAN,50726,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,50726,50726:1465rows/51games,1,1,1465,51,1465,51,1.0,4,50726:211rows/3games,211,3,211,0,232,3
5095,pitcher,2022,F,17,23933,MIN_HAN,50710,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,50710,50710:149rows/7games,1,1,149,7,149,7,1.0,2,50710:28rows/1games,28,1,28,0,34,1
5096,pitcher,2022,F,17,23943,MIN_HAN,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,50708:18rows/1games,18,1,0,0,23,1
5097,pitcher,2022,F,17,24113,MIN_HAN,51202,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,51202,MIN_HAN/51202:15rows/1games,1,1,15,1,15,1,1.0,51202,51202:89rows/6games,1,1,89,6,89,6,1.0,3,51202:61rows/4games,61,4,61,0,91,5
5098,pitcher,2022,F,17,24129,MIN_HAN,51715,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,51715,51715:2245rows/52games,1,1,2245,52,2245,52,1.0,4,51715:75rows/1games,75,1,75,0,81,1
5099,pitcher,2022,F,17,24135,MIN_HAN,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,51702:60rows/1games,60,1,0,0,62,1
5100,pitcher,2022,F,17,24136,MIN_HAN,51713,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,51713,MIN_HAN/51713:15rows/1games,1,1,15,1,15,1,1.0,51713,51713:1155rows/64games,1,1,1155,64,1155,64,1.0,6,51713:47rows/3games,47,3,47,0,55,3
5101,pitcher,2022,F,17,24240,MIN_HAN,52701,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,52701,52701:3071rows/40games,1,1,3071,40,3071,40,1.0,3,52701:59rows/2games,59,2,59,0,85,3
5102,pitcher,2022,F,17,24241,MIN_HAN,52731,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,52731,52731:251rows/7games,1,1,251,7,251,7,1.0,3,52731:46rows/1games,46,1,46,0,170,3
5103,pitcher,2022,F,17,24246,MIN_HAN,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,52703:26rows/2games;50710:7rows/1games,33,3,0,0,37,3
5104,pitcher,2022,F,17,24247,MIN_HAN,52714,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,52714,52714:150rows/2games,1,1,150,2,150,2,1.0,1,52714:58rows/1games,58,1,58,0,58,1
5105,pitcher,2022,F,17,24248,MIN_HAN,52715,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,52715,52715:37rows/1games,1,1,37,1,37,1,1.0,1,52715:163rows/2games,163,2,163,0,304,4
5106,pitcher,2022,F,17,24293,MIN_HAN,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,52711:17rows/1games,17,1,0,0,17,1
5107,pitcher,2022,F,18,22318,MIN_SAM,61365,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,61365,61365:2950rows/111games,1,1,2950,111,2950,111,1.0,7,61365:6rows/1games,6,1,6,0,10,1
5108,pitcher,2022,F,18,22595,MIN_SAM,62920,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62920,MIN_SAM/62920:13rows/1games,1,1,13,1,13,1,1.0,62920,62920:846rows/49games,1,1,846,49,846,49,1.0,6,62920:18rows/2games,18,2,18,0,23,2
5109,pitcher,2022,F,18,22772,MIN_SAM,77927,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,77927,MIN_SAM/77927:56rows/1games,1,1,56,1,56,1,1.0,77927,77927:2230rows/101games,1,1,2230,101,2230,101,1.0,9,77927:88rows/3games,88,3,88,0,94,3
5110,pitcher,2022,F,18,22869,MIN_SAM,61396,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,61396,MIN_SAM/61396:25rows/2games,1,1,25,2,25,2,1.0,61396,61396:235rows/10games,1,1,235,10,235,10,1.0,3,61396:57rows/3games,57,3,57,0,62,3
5111,pitcher,2022,F,18,23005,MIN_SAM,66492,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,66492,MIN_SAM/66492:44rows/2games,1,1,44,2,44,2,1.0,66492,66492:626rows/30games,1,1,626,30,626,30,1.0,8,66492:54rows/3games,54,3,54,0,54,3
5112,pitcher,2022,F,18,23024,MIN_SAM,66493,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,66493,MIN_SAM/66493:21rows/1games,1,1,21,1,21,1,1.0,66493,66493:113rows/7games,1,1,113,7,113,7,1.0,3,66493:21rows/1games,21,1,21,0,21,1
5113,pitcher,2022,F,18,23030,MIN_SAM,66451,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,66451,MIN_SAM/66451:5rows/1games,1,1,5,1,5,1,1.0,66451,66451:880rows/43games,1,1,880,43,880,43,1.0,4,66451:5rows/1games,5,1,5,0,5,1
5114,pitcher,2022,F,18,23190,MIN_SAM,63492,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,63492,MIN_SAM/63492:15rows/2games,1,1,15,2,15,2,1.0,63492,63492:1160rows/68games,1,1,1160,68,1160,68,1.0,9,63492:15rows/2games,15,2,15,0,15,2
5115,pitcher,2022,F,18,23360,MIN_SAM,64464,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,64464,MIN_SAM/64464:87rows/1games,1,1,87,1,87,1,1.0,64464,64464:176rows/5games,1,1,176,5,176,5,1.0,3,64464:87rows/1games,87,1,87,0,87,1
5116,pitcher,2022,F,18,23369,MIN_SAM,67419,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,67419,67419:1031rows/52games,1,1,1031,52,1031,52,1.0,6,67419:57rows/2games,57,2,57,0,59,2
5117,pitcher,2022,F,18,23514,MIN_SAM,68454,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,68454,MIN_SAM/68454:11rows/1games,1,1,11,1,11,1,1.0,68454,68454:50rows/3games,1,1,50,3,50,3,1.0,3,68454:36rows/2games,36,2,36,0,36,2
5118,pitcher,2022,F,18,23515,MIN_SAM,68403,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,68403,MIN_SAM/68403:23rows/1games,1,1,23,1,23,1,1.0,68403,68403:1288rows/67games,1,1,1288,67,1288,67,1.0,7,68403:32rows/2games,32,2,32,0,32,2
5119,pitcher,2022,F,18,23869,MIN_SAM,50441,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,50441,50441:1669rows/25games,1,1,1669,25,1669,25,1.0,4,50441:78rows/1games,78,1,78,0,100,1
5120,pitcher,2022,F,18,23870,MIN_SAM,50449,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,50449,MIN_SAM/50449:90rows/1games,1,1,90,1,90,1,1.0,50449,50449:1508rows/23games,1,1,1508,23,1508,23,1.0,5,50449:90rows/1games,90,1,90,0,90,1
5121,pitcher,2022,F,18,23879,MIN_SAM,64498,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,64498,64498:43rows/1games,1,1,43,1,43,1,1.0,1,64498:73rows/1games,73,1,73,0,73,1
5122,pitcher,2022,F,18,24064,MIN_SAM,51460,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,51460,51460:391rows/6games,1,1,391,6,391,6,1.0,3,51460:71rows/1games,71,1,71,0,93,1
5123,pitcher,2022,F,18,24069,MIN_SAM,51408,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,51408,MIN_SAM/51408:17rows/1games,1,1,17,1,17,1,1.0,51408,51408:50rows/3games,1,1,50,3,50,3,1.0,3,51408:22rows/2games,22,2,22,0,22,2
5124,pitcher,2022,F,18,24073,MIN_SAM,51411,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,51411,MIN_SAM/51411:25rows/1games,1,1,25,1,25,1,1.0,51411,51411:25rows/1games,1,1,25,1,25,1,1.0,1,51411:25rows/1games,25,1,25,0,25,1
5125,pitcher,2022,F,18,24281,MIN_SAM,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,52417:17rows/1games,17,1,0,0,17,1
5126,pitcher,2022,F,19,22201,MIN_NCD,60339,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,60339,60339:1149rows/56games,1,1,1149,56,1149,56,1.0,6,60339:27rows/2games,27,2,27,0,33,2
5127,pitcher,2022,F,19,22404,MIN_NCD,62655,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,62655,62655:719rows/49games,1,1,719,49,719,49,1.0,5,62655:27rows/2games,27,2,27,0,40,2
5128,pitcher,2022,F,19,22597,MIN_NCD,62929,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,62929,62929:140rows/6games,1,1,140,6,140,6,1.0,2,62929:17rows/1games,17,1,17,0,18,1
5129,pitcher,2022,F,19,23054,MIN_NCD,65964,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,65964,65964:339rows/19games,1,1,339,19,339,19,1.0,6,65964:18rows/1games,18,1,18,0,18,1
5130,pitcher,2022,F,19,23158,MIN_NCD,66068,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,66068,MIN_NCD/66068:33rows/1games,1,1,33,1,33,1,1.0,66068,66068:192rows/13games,1,1,192,13,192,13,1.0,4,66068:54rows/2games,54,2,54,0,56,2
5131,pitcher,2022,F,19,23258,MIN_NCD,67956,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,67956,67956:536rows/27games,1,1,536,27,536,27,1.0,6,67956:42rows/2games,42,2,42,0,43,2
5132,pitcher,2022,F,19,23628,MIN_NCD,61295,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,61295,MIN_NCD/61295:11rows/1games,1,1,11,1,11,1,1.0,61295,61295:719rows/28games,1,1,719,28,719,28,1.0,6,61295:45rows/3games,45,3,45,0,45,3
5133,pitcher,2022,F,19,23771,MIN_NCD,69969,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69969,MIN_NCD/69969:38rows/1games,1,1,38,1,38,1,1.0,69969,69969:736rows/27games,1,1,736,27,736,27,1.0,6,69969:38rows/1games,38,1,38,0,38,1
5134,pitcher,2022,F,19,23775,MIN_NCD,69991,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69991,MIN_NCD/69991:27rows/1games,1,1,27,1,27,1,1.0,69991,69991:70rows/3games,1,1,70,3,70,3,1.0,3,69991:39rows/2games,39,2,39,0,39,2
5135,pitcher,2022,F,19,23779,MIN_NCD,69996,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,69996,69996:113rows/5games,1,1,113,5,113,5,1.0,2,69996:18rows/2games,18,2,18,0,30,2
5136,pitcher,2022,F,19,24076,MIN_NCD,51948,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,51948,51948:1423rows/25games,1,1,1423,25,1423,25,1.0,3,51948:72rows/1games,72,1,72,0,80,1
5137,pitcher,2022,F,19,24078,MIN_NCD,51994,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,51994,MIN_NCD/51994:14rows/1games,1,1,14,1,14,1,1.0,51994,51994:805rows/48games,1,1,805,48,805,48,1.0,5,51994:55rows/4games,55,4,55,0,69,4
5138,pitcher,2022,F,19,24084,MIN_NCD,51901,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,51901,MIN_NCD/51901:17rows/1games,1,1,17,1,17,1,1.0,51901,51901:17rows/1games,1,1,17,1,17,1,1.0,1,51901:49rows/3games,49,3,49,0,49,3
5139,pitcher,2022,F,19,24197,MIN_NCD,52994,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,52994,52994:239rows/6games,1,1,239,6,239,6,1.0,2,52994:58rows/2games,58,2,58,0,62,2
5140,pitcher,2022,F,19,24198,MIN_NCD,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,52995:69rows/2games,69,2,0,0,87,2
5141,pitcher,2022,F,19,24201,MIN_NCD,52902,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,52902,52902:48rows/2games,1,1,48,2,48,2,1.0,1,52902:23rows/1games,23,1,23,0,23,1
5142,pitcher,2022,F,19,24202,MIN_NCD,52901,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,52901,MIN_NCD/52901:16rows/1games,1,1,16,1,16,1,1.0,52901,52901:16rows/1games,1,1,16,1,16,1,1.0,1,52901:16rows/1games,16,1,16,0,16,1
5143,pitcher,2022,F,19,24203,MIN_NCD,52905,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,52905,52905:69rows/1games,1,1,69,1,69,1,1.0,1,52905:21rows/1games,21,1,21,0,23,1
5144,pitcher,2022,F,20,21991,MIN_KTW,78517,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,78517,MIN_KTW/78517:56rows/1games,1,1,56,1,56,1,1.0,78517,78517:1274rows/69games,1,1,1274,69,1274,69,1.0,10,78517:56rows/1games,56,1,56,0,56,1
5145,pitcher,2022,F,20,22491,MIN_KTW,75340,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,75340,75340:1142rows/64games,1,1,1142,64,1142,64,1.0,4,75340:29rows/2games,29,2,29,0,31,2
5146,pitcher,2022,F,20,22731,MIN_KTW,65057,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,65057,MIN_KTW/65057:26rows/2games,1,1,26,2,26,2,1.0,65057,65057:397rows/26games,1,1,397,26,397,26,1.0,5,65057:44rows/3games,44,3,44,0,44,3
5147,pitcher,2022,F,20,22734,MIN_KTW,65058,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,65058,MIN_KTW/65058:39rows/2games,1,1,39,2,39,2,1.0,65058,65058:666rows/39games,1,1,666,39,666,39,1.0,5,65058:64rows/3games,64,3,64,0,64,3
5148,pitcher,2022,F,20,23194,MIN_KTW,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,66956:25rows/1games,25,1,0,0,25,1
5149,pitcher,2022,F,20,23383,MIN_KTW,67048,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,67048,MIN_KTW/67048:92rows/1games,1,1,92,1,92,1,1.0,67048,67048:444rows/10games,1,1,444,10,444,10,1.0,4,67048:92rows/1games,92,1,92,0,92,1
5150,pitcher,2022,F,20,23485,MIN_KTW,68093,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,68093,MIN_KTW/68093:45rows/2games,1,1,45,2,45,2,1.0,68093,68093:45rows/2games,1,1,45,2,45,2,1.0,1,68093:45rows/2games,45,2,45,0,45,2
5151,pitcher,2022,F,20,23488,MIN_KTW,68097,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,68097,MIN_KTW/68097:30rows/1games,1,1,30,1,30,1,1.0,68097,68097:69rows/3games,1,1,69,3,69,3,1.0,2,68097:30rows/1games,30,1,30,0,30,1
5152,pitcher,2022,F,20,23794,MIN_KTW,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,68068:47rows/2games,47,2,0,0,47,2
5153,pitcher,2022,F,20,24027,MIN_KTW,51060,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,51060,MIN_KTW/51060:41rows/1games,1,1,41,1,41,1,1.0,51060,51060:127rows/5games,1,1,127,5,127,5,1.0,4,51060:41rows/1games,41,1,41,0,41,1
5154,pitcher,2022,F,20,24252,MIN_KTW,52060,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,52060,MIN_KTW/52060:13rows/1games,1,1,13,1,13,1,1.0,52060,52060:1879rows/106games,1,1,1879,106,1879,106,1.0,4,52060:23rows/2games,23,2,23,0,26,2
